incident_id,case_number,incident_datetime,incident_type_primary,incident_description,clearance_type,address_1,address_2,city,state,zip,country,latitude,longitude,created_at,updated_at,location,hour_of_day,day_of_week,parent_incident_type
801389730,C16060851,11/30/2016 14:40,"ASSAULT, SIMPLE","ASSAULT, SIMPLE",,S 129 & MLK JR WAY S,,SEATTLE,WA,98178,,47.4873203,-122.2580288,4/13/2017 18:57,4/13/2017 18:59,POINT (-122.2580288 47.4873203),14,Wednesday,Assault
801389729,C16060850,11/30/2016 15:15,VANDALISM OVER $1500,VANDALISM OVER $1500,,11400 Block 1 AV S,,SEATTLE,WA,98168,,47.5011366,-122.3336535,4/13/2017 18:57,4/13/2017 18:59,POINT (-122.3336535 47.5011366),15,Wednesday,Property Crime
801389728,C16060855,11/30/2016 15:36,"CONTROLLED SUBSTANCE FOR DISPOSAL (I.E. NEEDLES, E","CONTROLLED SUBSTANCE FOR DISPOSAL (I.E. NEEDLES, E",,17000 Block SE 184 ST,,RENTON,WA,98058,,47.4375025,-122.1148701,4/13/2017 18:57,4/13/2017 20:09,POINT (-122.1148701 47.4375025),15,Wednesday,Drugs
801389726,C16060961,11/30/2016 16:30,"BURGLARY, RES., F/E","BURGLARY, RES., F/E",,10800 Block 3 SW,,SEATTLE,WA,98146,,47.5066736,-122.3377631,4/13/2017 18:57,4/13/2017 18:59,POINT (-122.3377631 47.5066736),16,Wednesday,Breaking & Entering
801389725,C16703064,11/30/2016 17:00,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,,4200 Block S 303RD ST,,AUBURN,WA,98001,,47.3304904,-122.2814484,4/13/2017 18:57,4/17/2017 18:15,POINT (-122.2814484 47.3304904),17,Wednesday,Other
801389723,C16061507,11/30/2016 18:52,"LARCENY, NSC","LARCENY, NSC",,10200 Block 3 AV SW,,SEATTLE,WA,98146,,47.511849,-122.3378727,4/13/2017 18:57,4/13/2017 18:59,POINT (-122.3378727 47.511849),18,Wednesday,Theft
801389722,C16060895,11/30/2016 19:34,CONTROLLED SUBSTANCE VIOLATION,CONTROLLED SUBSTANCE VIOLATION,,SE 80 ST & 378 AV SE,,SNOQUALMIE,WA,98065,,47.5287715,-121.8371782,4/13/2017 18:57,4/13/2017 18:59,POINT (-121.8371782 47.5287715),19,Wednesday,Drugs
801389720,C16060900,11/30/2016 20:00,"LARCENY, TFB","LARCENY, TFB",,13400 Block MLK JR WAY S,,SEATTLE,WA,98178,,47.4830478,-122.2488687,4/13/2017 18:57,4/13/2017 18:59,POINT (-122.2488687 47.4830478),20,Wednesday,Theft
801389718,C16060922,11/30/2016 23:41,DRUNKENNESS,DRUNKENNESS,,37500 Block SE NORTHBEND WAY,,SNOQUALMIE,WA,98065,,47.5186499,-121.8417728,4/13/2017 18:57,4/17/2017 18:09,POINT (-121.8417728 47.5186499),23,Wednesday,Liquor
801389714,C17007584,12/1/2016 0:00,"LARCENY, TFB","LARCENY, TFB",,28800 Block SE 216 WAY,,MAPLE VALLEY,WA,98038,,47.4090804,-121.9581439,4/13/2017 18:57,4/13/2017 18:59,POINT (-121.9581439 47.4090804),0,Thursday,Theft
801389717,C16060929,12/1/2016 0:00,DUI,DUI,,SW ROXBURY ST & 4 AV SW,,SEATTLE,WA,98106,,47.5172764,-122.3401302,4/13/2017 18:57,4/17/2017 18:09,POINT (-122.3401302 47.5172764),0,Thursday,Traffic
802378075,C17019168,12/1/2016 0:00,"BURGLARY, RES., N/F","BURGLARY, RES., N/F",,1000 Block SW 108 ST,,SEATTLE,WA,98146,,47.5065272,-122.3477723,4/20/2017 5:30,5/18/2017 5:30,POINT (-122.3477723 47.5065272),0,Thursday,Breaking & Entering
801389709,C16063734,12/1/2016 8:00,IDENTITY THEFT,IDENTITY THEFT,,400 Block SW 111 ST,,SEATTLE,WA,98146,,47.5036312,-122.3754506,4/13/2017 18:57,4/13/2017 18:59,POINT (-122.3754506 47.5036312),8,Thursday,Property Crime
801389707,C16061102,12/1/2016 9:00,"LARCENY, NSC","LARCENY, NSC",,14900 Block 298 AV,,DUVALL,WA,98019,,47.7325497,-121.9408694,4/13/2017 18:57,4/13/2017 18:59,POINT (-121.9408694 47.7325497),9,Thursday,Theft
814364028,C17037944,1/1/2000 0:00,CONTROLLED SUBSTANCE VIOLATION,CONTROLLED SUBSTANCE VIOLATION,,1 Block AV & YESLER WAY,,SEATTLE,WA,98104,,47.6017208,-122.3304467,8/3/2017 5:32,8/31/2017 5:32,POINT (-122.3304467 47.6017208),0,Saturday,Drugs
814364017,C17037906,11/7/2016 13:00,IDENTITY THEFT,IDENTITY THEFT,,7700 Block S LAKERIDGE DR,,SEATTLE,WA,98178,,47.504732,-122.235859,8/3/2017 5:32,8/31/2017 5:32,POINT (-122.235859 47.504732),13,Monday,Property Crime
801389703,C16060989,12/1/2016 11:25,"CONTROLLED SUBSTANCE FOR DISPOSAL (I.E. NEEDLES, E","CONTROLLED SUBSTANCE FOR DISPOSAL (I.E. NEEDLES, E",,23500 Block SE 473 ST,,ENUMCLAW,WA,98022,,47.1774281,-122.0239845,4/13/2017 18:57,4/13/2017 20:09,POINT (-122.0239845 47.1774281),11,Thursday,Drugs
801389700,C17002160,12/1/2016 12:00,"FRAUD, ALL OTHER","FRAUD, ALL OTHER",,30500 Block SE 84 ST,,PRESTON,WA,98050,,47.5256439,-121.9355032,4/13/2017 18:57,4/13/2017 18:59,POINT (-121.9355032 47.5256439),12,Thursday,Property Crime
801389701,C16062234,12/1/2016 12:00,"LARCENY, TFB","LARCENY, TFB",,400 Block 286 AV NE,,FALL CITY,WA,98014,,47.6115055,-121.9113285,4/13/2017 18:57,4/13/2017 18:59,POINT (-121.9113285 47.6115055),12,Thursday,Theft
801389699,C16061017,12/1/2016 12:05,"ARSON, CONFIRMED","ARSON, CONFIRMED",,800 Block SW 116 ST,,BURIEN,WA,98146,,47.4993149,-122.3444506,4/13/2017 18:57,4/17/2017 18:01,POINT (-122.3444506 47.4993149),12,Thursday,Arson
801389698,C16061053,12/1/2016 12:45,"LARCENY, TFA","LARCENY, TFA",,1700 Block SW ROXBURY ST,,SEATTLE,WA,98106,,47.5174258,-122.3564967,4/13/2017 18:57,4/13/2017 18:59,POINT (-122.3564967 47.5174258),12,Thursday,Theft from Vehicle
826639402,C17054797,12/2/2016 6:00,"ASSAULT, SIMPLE","ASSAULT, SIMPLE",,46700 Block SE 161 ST,,NORTH BEND,WA,52031,,42.1651887,-90.3584251,11/14/2017 6:32,11/22/2017 9:30,POINT (-90.35842509999999 42.1651887),6,Friday,Assault
801389697,C17700074,12/1/2016 13:15,IDENTITY THEFT,IDENTITY THEFT,,30300 Block SE 352ND ST,,ENUMCLAW,WA,98022,,47.2832405,-121.9518574,4/13/2017 18:57,4/13/2017 18:59,POINT (-121.9518574 47.2832405),13,Thursday,Property Crime
801389694,C16061038,12/1/2016 14:40,"BURGLARY, RES., ATTEMPT","BURGLARY, RES., ATTEMPT",,7800 Block S LANGSTON RD,,SEATTLE,WA,98178,,47.4864794,-122.2357211,4/13/2017 18:57,4/13/2017 18:59,POINT (-122.2357211 47.4864794),14,Thursday,Breaking & Entering
801389692,C16703089,12/1/2016 15:15,VANDALISM UNDER $1500,VANDALISM UNDER $1500,,4000 Block S 298TH ST,,AUBURN,WA,98001,,47.3348832,-122.2835821,4/13/2017 18:57,4/13/2017 18:59,POINT (-122.2835821 47.3348832),15,Thursday,Property Crime
801389691,C17700029,12/1/2016 15:55,IDENTITY THEFT,IDENTITY THEFT,,18100 Block 169TH AVE SE,,RENTON,WA,98058,,47.439527,-122.1156932,4/13/2017 18:57,4/13/2017 18:59,POINT (-122.1156932 47.439527),15,Thursday,Property Crime
801389689,C16061050,12/1/2016 16:16,"LARCENY, NSC","LARCENY, NSC",,26400 Block SE ISSAQUAH,,ISSAQUAH,WA,98029,,47.5724048,-121.9863959,4/13/2017 18:57,4/13/2017 18:59,POINT (-121.9863959 47.5724048),16,Thursday,Theft
801389687,C16061260,12/1/2016 17:00,"BURGLARY, COMM., N/F","BURGLARY, COMM., N/F",,16600 Block SE 128 ST,,RENTON,WA,98059,,47.4880083,-122.1193031,4/13/2017 18:57,4/13/2017 18:59,POINT (-122.1193031 47.4880083),17,Thursday,Breaking & Entering
801389685,C16061077,12/1/2016 17:29,"ASSAULT, SIMPLE","ASSAULT, SIMPLE",,33000 Block SE 99,,SNOQUALMIE,WA,98065,,47.5205379,-121.9007256,4/13/2017 18:57,4/13/2017 18:59,POINT (-121.9007256 47.5205379),17,Thursday,Assault
801389684,C16061068,12/1/2016 18:00,"ASSAULT, SIMPLE","ASSAULT, SIMPLE",,17500 Block 429 AV SE,,NORTH BEND,WA,98045,,47.486112,-121.7681961,4/13/2017 18:57,4/13/2017 18:59,POINT (-121.7681961 47.486112),18,Thursday,Assault
801389681,C16061262,12/1/2016 19:30,"BURGLARY, RES., N/F","BURGLARY, RES., N/F",,17500 Block 149 AV SE,,RENTON,WA,98058,,47.4461955,-122.1415291,4/13/2017 18:57,4/13/2017 18:59,POINT (-122.1415291 47.4461955),19,Thursday,Breaking & Entering
801389679,C16061596,12/1/2016 21:00,"LARCENY, TFA","LARCENY, TFA",,3800 Block SE 312 ST,,AUBURN,WA,98001,,47.3223389,-122.2828687,4/13/2017 18:57,4/13/2017 18:59,POINT (-122.2828687 47.3223389),21,Thursday,Theft from Vehicle
801389673,C16061115,12/2/2016 0:03,TRESPASS,TRESPASS,,10400 Block 16 AV SW,,SEATTLE,WA,98146,,47.510034,-122.3550907,4/13/2017 18:57,4/13/2017 18:59,POINT (-122.3550907 47.510034),0,Friday,Property Crime
801389672,C16061122,12/2/2016 1:55,TRESPASS,TRESPASS,,4200 Block PRESTON FALL CITY RD SE,,FALL CITY,WA,98024,,47.5672997,-121.8876889,4/13/2017 18:57,4/13/2017 18:59,POINT (-121.8876889 47.5672997),1,Friday,Property Crime
801389670,C16703116,12/2/2016 6:40,"LARCENY, TFA","LARCENY, TFA",,30400 Block 188TH AVE SE,,KENT,WA,98042,,47.3291199,-122.0911784,4/13/2017 18:57,4/13/2017 18:59,POINT (-122.0911784 47.3291199),6,Friday,Theft from Vehicle
801389669,C16061136,12/2/2016 6:50,PHYSICAL CONTROL,PHYSICAL CONTROL,,13400 Block MARTIN LUTHER KING JR WAY S,,BURIEN,WA,98178,,47.4830478,-122.2488687,4/13/2017 18:57,4/17/2017 18:09,POINT (-122.2488687 47.4830478),6,Friday,Traffic
801389665,C16061174,12/2/2016 10:00,TRESPASS,TRESPASS,,1300 Block SW 102 ST,,SEATTLE,WA,98146,,47.5119175,-122.3513888,4/13/2017 18:57,4/13/2017 18:59,POINT (-122.3513888 47.5119175),10,Friday,Property Crime
801389662,C16703191,12/2/2016 11:43,"LARCENY, NSC","LARCENY, NSC",,4500 Block S 301ST DR,,AUBURN,WA,98001,,47.3307937,-122.2780656,4/13/2017 18:57,4/13/2017 19:01,POINT (-122.2780656 47.3307937),11,Friday,Theft
801389661,C16703128,12/2/2016 12:25,IDENTITY THEFT,IDENTITY THEFT,,17500 Block SE 186TH WAY,,RENTON,WA,98058,,47.4354299,-122.108161,4/13/2017 18:57,4/13/2017 18:59,POINT (-122.108161 47.4354299),12,Friday,Property Crime
801389660,C16061212,12/2/2016 12:35,"BURGLARY, RES., ATTEMPT","BURGLARY, RES., ATTEMPT",,10600 Block 14 SW,,SEATTLE,WA,98146,,47.5086396,-122.3523653,4/13/2017 18:57,4/13/2017 18:59,POINT (-122.3523653 47.5086396),12,Friday,Breaking & Entering
801389659,C16061236,12/2/2016 14:20,"BURGLARY, RES., F/E","BURGLARY, RES., F/E",,6200 Block S 116 PL,,SKYWAY,WA,98178,,47.4991552,-122.2563314,4/13/2017 18:57,4/13/2017 18:59,POINT (-122.2563314 47.4991552),14,Friday,Breaking & Entering
801389658,C16061256,12/2/2016 15:06,CONTROLLED SUBSTANCE VIOLATION,CONTROLLED SUBSTANCE VIOLATION,,9600 Block 15 AV SW,,SEATTLE,WA,98106,,47.5171172,-122.353359,4/13/2017 18:57,4/13/2017 18:59,POINT (-122.353359 47.5171172),15,Friday,Drugs
801389657,C16703082,12/2/2016 15:10,VANDALISM UNDER $1500,VANDALISM UNDER $1500,,20700 Block SE 295TH ST,,KENT,WA,98042,,47.3382725,-122.0654682,4/13/2017 18:57,4/13/2017 19:01,POINT (-122.0654682 47.3382725),15,Friday,Property Crime
801389655,C16061435,12/2/2016 16:00,"BURGLARY, RES., N/F","BURGLARY, RES., N/F",,8400 Block S 123 PL,,SEATTLE,WA,98178,,47.4925754,-122.227597,4/13/2017 18:57,4/13/2017 18:59,POINT (-122.227597 47.4925754),16,Friday,Breaking & Entering
801389652,C16061281,12/2/2016 17:30,"ASSAULT, AGGRAVATED","ASSAULT, AGGRAVATED",,11200 Block 4 PL SW,,SEATTLE,WA,98146,,47.5039984,-122.3397745,4/13/2017 18:57,4/13/2017 20:09,POINT (-122.3397745 47.5039984),17,Friday,Assault
801389649,C16061541,12/2/2016 19:00,"THEFT, AUTO","THEFT, AUTO",,12600 Block 57 AV S,,SEATTLE,WA,98178,,47.489995,-122.26082,4/13/2017 18:57,4/13/2017 18:59,POINT (-122.26082 47.489995),19,Friday,Theft of Vehicle
801389650,C16061547,12/2/2016 19:00,"ASSAULT, SIMPLE","ASSAULT, SIMPLE",,SW ROXBURY & 15 AV SW,,SEATTLE,WA,98106,,47.5174214,-122.3540077,4/13/2017 18:57,4/13/2017 18:59,POINT (-122.3540077 47.5174214),19,Friday,Assault
801389647,C16061308,12/2/2016 19:30,"BURGLARY, RES., F/E","BURGLARY, RES., F/E",,6200 Block S 120 ST,,SKYWAY,WA,98178,,47.4956544,-122.2562457,4/13/2017 18:57,4/13/2017 18:59,POINT (-122.2562457 47.4956544),19,Friday,Breaking & Entering
801389645,C16061305,12/2/2016 20:17,"BURGLARY, RES., ATTEMPT","BURGLARY, RES., ATTEMPT",,13300 Block MARTIN LUTHER KING JR WAY S,,SEATTLE,WA,98178,,47.484012,-122.2522563,4/13/2017 18:57,4/13/2017 18:59,POINT (-122.2522563 47.484012),20,Friday,Breaking & Entering
801389644,C16062911,12/2/2016 21:00,VANDALISM UNDER $1500,VANDALISM UNDER $1500,,43000 Block SE 174 ST,,NORTH BEND,WA,98045,,47.494484,-121.784869,4/13/2017 18:57,4/13/2017 18:59,POINT (-121.784869 47.494484),21,Friday,Property Crime
801389642,C16061363,12/2/2016 22:00,"THEFT, AUTO","THEFT, AUTO",,10700 Block 14 AV SW,,SEATTLE,WA,98146,,47.5071407,-122.3524351,4/13/2017 18:57,4/13/2017 18:59,POINT (-122.3524351 47.5071407),22,Friday,Theft of Vehicle
801389640,C16061316,12/2/2016 22:57,TRESPASS,TRESPASS,,10400 Block 16 AV SW,,SEATTLE,WA,98146,,47.510034,-122.3550907,4/13/2017 18:57,4/13/2017 18:59,POINT (-122.3550907 47.510034),22,Friday,Property Crime
801389635,C16061364,12/3/2016 0:00,"THEFT, AUTO","THEFT, AUTO",,8500 Block S 120 ST,,SEATTLE,WA,98178,,47.4953775,-122.2256543,4/13/2017 18:57,4/13/2017 18:59,POINT (-122.2256543 47.4953775),0,Saturday,Theft of Vehicle
801389634,C16703179,12/3/2016 0:01,IDENTITY THEFT,IDENTITY THEFT,,35800 Block 249TH AVE SE,,ENUMCLAW,WA,98022,,47.2814509,-122.012679,4/13/2017 18:57,4/13/2017 19:01,POINT (-122.012679 47.2814509),0,Saturday,Property Crime
801389633,C16061337,12/3/2016 0:50,TRESPASS,TRESPASS,,12800 Block MARTIN LUTHER KING JR WAY S,,SEATTLE,WA,98178,,47.4882861,-122.2592642,4/13/2017 18:57,4/13/2017 18:59,POINT (-122.2592642 47.4882861),0,Saturday,Property Crime
801389629,C16061349,12/3/2016 3:36,"ASSAULT, OTHER WEAPONS","ASSAULT, OTHER WEAPONS",,1500 Block SW ROXBURY ST,,SEATTLE,WA,98106,,47.5174214,-122.3540077,4/13/2017 18:57,4/17/2017 18:01,POINT (-122.3540077 47.5174214),3,Saturday,Assault
801389628,C16061354,12/3/2016 4:55,"FRAUD, ALL OTHER","FRAUD, ALL OTHER",,6200 Block S 129 ST,,SEATTLE,WA,98178,,47.4873621,-122.2559331,4/13/2017 18:57,4/13/2017 18:59,POINT (-122.2559331 47.4873621),4,Saturday,Property Crime
801389626,C16062104,12/3/2016 8:00,"LARCENY, TFB","LARCENY, TFB",,4800 Block S 352 ST,,AUBURN,WA,98001,,47.2861764,-122.2734322,4/13/2017 18:57,4/13/2017 18:59,POINT (-122.2734322 47.2861764),8,Saturday,Theft
801389625,C16061366,12/3/2016 8:34,"THEFT, AUTO","THEFT, AUTO",,7200 Block S 129 ST,,SEATTLE,WA,98178,,47.4875115,-122.241598,4/13/2017 18:57,4/13/2017 18:59,POINT (-122.241598 47.4875115),8,Saturday,Theft of Vehicle
801389617,C16061424,12/3/2016 15:15,VANDALISM OVER $1500,VANDALISM OVER $1500,,10000 Block 9 AV SW,,SEATTLE,WA,98146,,47.5137154,-122.3464252,4/13/2017 18:57,4/13/2017 18:59,POINT (-122.3464252 47.5137154),15,Saturday,Property Crime
801389615,C16061425,12/3/2016 15:30,"LARCENY, S/L","LARCENY, S/L",,12900 Block MARTIN LUTHER KING JR WAY S,,SEATTLE,WA,98178,,47.4872363,-122.2580303,4/13/2017 18:57,4/13/2017 18:59,POINT (-122.2580303 47.4872363),15,Saturday,Theft
801389614,C16063826,12/3/2016 15:51,"LARCENY, S/L","LARCENY, S/L",,10200 Block 16 SW,,SEATTLE,WA,98146,,47.5118439,-122.3550344,4/13/2017 18:57,4/13/2017 18:59,POINT (-122.3550344 47.5118439),15,Saturday,Theft
801389613,C16061437,12/3/2016 16:00,"ASSAULT, SIMPLE","ASSAULT, SIMPLE",,10800 Block DIXON DR S,,SEATTLE,WA,98178,,47.506277,-122.2325,4/13/2017 18:57,4/13/2017 18:59,POINT (-122.2325 47.506277),16,Saturday,Assault
801389611,C16061441,12/3/2016 17:35,"ASSAULT, SIMPLE","ASSAULT, SIMPLE",,4200 Block 341 PL SE,,FALL CITY,WA,98024,,47.5672997,-121.8876889,4/13/2017 18:57,4/13/2017 18:59,POINT (-121.8876889 47.5672997),17,Saturday,Assault
801389610,C16703340,12/3/2016 18:00,IDENTITY THEFT,IDENTITY THEFT,,27800 Block 142ND AVE SW,,VASHON,WA,98070,,47.3539486,-122.5183416,4/13/2017 18:57,4/13/2017 19:01,POINT (-122.5183416 47.3539486),18,Saturday,Property Crime
801389609,C16061445,12/3/2016 18:15,CONTROLLED SUBSTANCE VIOLATION,CONTROLLED SUBSTANCE VIOLATION,,1400 Block SW 107 ST,,SEATTLE,WA,98146,,47.5071586,-122.3526835,4/13/2017 18:57,4/13/2017 18:59,POINT (-122.3526835 47.5071586),18,Saturday,Drugs
801389607,C16061444,12/3/2016 18:25,CONTROLLED SUBSTANCE VIOLATION,CONTROLLED SUBSTANCE VIOLATION,,9000 Block OLSON PL SW,,SEATTLE,WA,98106,,47.5218671,-122.3354171,4/13/2017 18:57,4/13/2017 18:59,POINT (-122.3354171 47.5218671),18,Saturday,Drugs
801389605,C16703094,12/3/2016 22:00,MAIL THEFT,MAIL THEFT,,12800 Block 162ND AVE SE,,RENTON,WA,98059,,47.4881143,-122.1246991,4/13/2017 18:57,4/13/2017 19:01,POINT (-122.1246991 47.4881143),22,Saturday,Property Crime
801389606,C16061486,12/3/2016 22:00,"LARCENY, TFA","LARCENY, TFA",,23500 Block SE 436 ST,,ENUMCLAW,WA,98022,,47.2101731,-122.0291566,4/13/2017 18:57,4/13/2017 18:59,POINT (-122.0291566 47.2101731),22,Saturday,Theft from Vehicle
801389604,C16061505,12/3/2016 22:30,"THEFT, AUTO","THEFT, AUTO",,1400 Block RENTON AV S,,SEATTLE,WA,,,47.5261175,-122.2769386,4/13/2017 18:57,4/13/2017 18:59,POINT (-122.2769386 47.5261175),22,Saturday,Theft of Vehicle
801389603,C16061470,12/3/2016 22:40,"ASSAULT, HANDGUN","ASSAULT, HANDGUN",,6900 Block S 123 ST,,SEATTLE,WA,98178,,47.491766,-122.246952,4/13/2017 18:57,4/17/2017 18:01,POINT (-122.246952 47.491766),22,Saturday,Assault with Deadly Weapon
801389602,C16061778,12/3/2016 23:00,"LARCENY, TFA","LARCENY, TFA",,13400 Block SE 160 PL,,RENTON,WA,98058,,47.4590183,-122.1605645,4/13/2017 18:57,4/13/2017 18:59,POINT (-122.1605645 47.4590183),23,Saturday,Theft from Vehicle
801389600,C16061469,12/3/2016 23:05,RECKLESS DRIVING,RECKLESS DRIVING,,1400 Block 16 AV SW,,SEATTLE,WA,98134,,47.5808552,-122.3562426,4/13/2017 18:57,4/17/2017 18:09,POINT (-122.3562426 47.5808552),23,Saturday,Traffic
801389598,C16061332,12/3/2016 23:59,TRESPASS,TRESPASS,,1300 Block SW 102 ST,,SEATTLE,WA,98146,,47.5119175,-122.3513888,4/13/2017 18:57,4/13/2017 18:59,POINT (-122.3513888 47.5119175),23,Saturday,Property Crime
801389595,C16061747,12/4/2016 0:00,"THEFT, AUTO","THEFT, AUTO",,2000 Block S 360 ST,,AUBURN,WA,98003,,47.2789216,-122.3076561,4/13/2017 18:57,4/13/2017 18:59,POINT (-122.3076561 47.2789216),0,Sunday,Theft of Vehicle
801389596,C16061482,12/4/2016 0:00,"ASSAULT, SIMPLE","ASSAULT, SIMPLE",,7400 Block S 129 ST,,SEATTLE,WA,98178,,47.4875002,-122.2407886,4/13/2017 18:57,4/13/2017 18:59,POINT (-122.2407886 47.4875002),0,Sunday,Assault
801389597,C16062697,12/4/2016 0:00,"BURGLARY, RES., N/F","BURGLARY, RES., N/F",,4400 Block S 282 ST,,AUBURN,WA,98001,,47.3485311,-122.2786406,4/13/2017 18:57,4/13/2017 18:59,POINT (-122.2786406 47.3485311),0,Sunday,Breaking & Entering
801389592,C16061570,12/4/2016 0:01,"LARCENY, TFA","LARCENY, TFA",,29800 Block 49 LN S,,AUBURN,WA,98001,,47.3346977,-122.2730488,4/13/2017 18:57,4/13/2017 18:59,POINT (-122.2730488 47.3346977),0,Sunday,Theft from Vehicle
801389589,C16061494,12/4/2016 2:40,DUI,DUI,,3900 Block FALL CITY,,FALL CITY,WA,98024,,47.5726757,-121.8877887,4/13/2017 18:57,4/17/2017 18:09,POINT (-121.8877887 47.5726757),2,Sunday,Traffic
801389587,C16061527,12/4/2016 3:00,"LARCENY, TFA","LARCENY, TFA",,29400 Block 154 AV SE,,KENT,WA,98042,,47.3383575,-122.1362776,4/13/2017 18:57,4/13/2017 18:59,POINT (-122.1362776 47.3383575),3,Sunday,Theft from Vehicle
801389588,C16061525,12/4/2016 3:00,"THEFT, AUTO","THEFT, AUTO",,10600 Block 21 AV SW,,SEATTLE,WA,98146,,47.5085716,-122.3604627,4/13/2017 18:57,4/13/2017 18:59,POINT (-122.3604627 47.5085716),3,Sunday,Theft of Vehicle
801389586,C16061544,12/4/2016 4:00,"LARCENY, TFA","LARCENY, TFA",,19100 Block SE 295 ST,,KENT,WA,98042,,47.3373125,-122.0882226,4/13/2017 18:57,4/13/2017 18:59,POINT (-122.0882226 47.3373125),4,Sunday,Theft from Vehicle
801389585,C16703110,12/4/2016 4:30,"LARCENY, TFA","LARCENY, TFA",,30200 Block 188TH AVE SE,,KENT,WA,98042,,47.3307446,-122.0912491,4/13/2017 18:57,4/13/2017 19:01,POINT (-122.0912491 47.3307446),4,Sunday,Theft from Vehicle
801389581,C16061509,12/4/2016 8:20,"LARCENY, TFA","LARCENY, TFA",,30000 Block 188 AV SE,,KENT,WA,98042,,47.3324888,-122.0912615,4/13/2017 18:57,4/13/2017 18:59,POINT (-122.0912615 47.3324888),8,Sunday,Theft from Vehicle
801389580,C16061530,12/4/2016 9:45,"LARCENY, TFB","LARCENY, TFB",,37700 Block 28 AV S,,FEDERAL WAY,WA,98003,,47.2634273,-122.2979379,4/13/2017 18:57,4/13/2017 18:59,POINT (-122.2979379 47.2634273),9,Sunday,Theft
801389578,C16703136,12/4/2016 11:15,IDENTITY THEFT,IDENTITY THEFT,,33700 Block 141ST PL SE,,AUBURN,WA,98092,,47.2997573,-122.152967,4/13/2017 18:57,4/13/2017 19:01,POINT (-122.152967 47.2997573),11,Sunday,Property Crime
801389576,C16061559,12/4/2016 14:30,"ASSAULT, SIMPLE","ASSAULT, SIMPLE",,31600 Block NE 114 ST,,CARNATION,WA,98014,,47.698803,-121.9163926,4/13/2017 18:57,4/13/2017 18:59,POINT (-121.9163926 47.698803),14,Sunday,Assault
801389571,C16061487,12/4/2016 16:00,"BURGLARY, RES., F/E","BURGLARY, RES., F/E",,17600 Block 134 AV SE E,,RENTON,WA,98058,,47.4455692,-122.1587106,4/13/2017 18:57,4/13/2017 18:59,POINT (-122.1587106 47.4455692),16,Sunday,Breaking & Entering
801389570,C16062102,12/4/2016 16:09,IDENTITY THEFT,IDENTITY THEFT,,17200 Block 140 AV SE,,RENTON,WA,98058,,47.448642,-122.1536369,4/13/2017 18:57,4/13/2017 18:59,POINT (-122.1536369 47.448642),16,Sunday,Property Crime
801389567,C16061587,12/4/2016 18:05,SUSPICIOUS PERSON,SUSPICIOUS PERSON,,36200 Block 23 PL S,,FEDERAL WAY,WA,98003,,47.3401582,-122.303579,4/13/2017 18:57,4/17/2017 18:15,POINT (-122.303579 47.3401582),18,Sunday,Other
801389563,C16061608,12/4/2016 23:40,"ROBBERY, HIGHWAY","ROBBERY, HIGHWAY",,SW 100 ST & 15 AV SW,,SEATTLE,WA,98146,,47.5137118,-122.3538851,4/13/2017 18:57,4/13/2017 18:59,POINT (-122.3538851 47.5137118),23,Sunday,Robbery
801389562,C16703118,12/5/2016 0:00,VANDALISM UNDER $1500,VANDALISM UNDER $1500,,400 Block S 112TH ST,,SEATTLE,WA,98168,,47.5031157,-122.3280505,4/13/2017 18:57,4/13/2017 18:59,POINT (-122.3280505 47.5031157),0,Monday,Property Crime
801389561,C16061627,12/5/2016 0:01,"LARCENY, TFB","LARCENY, TFB",,14100 Block SE 177 ST,,RENTON,WA,98058,,47.4438378,-122.1519653,4/13/2017 18:57,4/13/2017 18:59,POINT (-122.1519653 47.4438378),0,Monday,Theft
801389560,C16061612,12/5/2016 0:31,"BURGLARY, COMM., F/E","BURGLARY, COMM., F/E",,9600 Block 14 AV SW,,SEATTLE,WA,98106,,47.5173032,-122.3528964,4/13/2017 18:57,4/13/2017 18:59,POINT (-122.3528964 47.5173032),0,Monday,Breaking & Entering
801389556,C16061773,12/5/2016 6:30,"BURGLARY, RES., F/E","BURGLARY, RES., F/E",,25000 Block SE MIRRORMONT DR,,ISSAQUAH,WA,98027,,47.4648992,-122.0070007,4/13/2017 18:57,4/13/2017 18:59,POINT (-122.0070007 47.4648992),6,Monday,Breaking & Entering
801389557,C16061688,12/5/2016 6:30,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,,34000 Block 45 PL S,,AUBURN,WA,98001,,47.2964946,-122.276933,4/13/2017 18:57,4/17/2017 18:15,POINT (-122.276933 47.2964946),6,Monday,Other
801389554,C16061722,12/5/2016 7:00,"BURGLARY, RES., N/F","BURGLARY, RES., N/F",,20200 Block SE 294 WAY,,KENT,WA,98042,,47.3378488,-122.0711377,4/13/2017 18:57,4/13/2017 18:59,POINT (-122.0711377 47.3378488),7,Monday,Breaking & Entering
801389555,C16061622,12/5/2016 7:00,"LARCENY, TFA","LARCENY, TFA",,2800 Block SW ROXBURY ST,,WHITE CNETER,WA,98126,,47.5173978,-122.3682638,4/13/2017 18:57,4/13/2017 18:59,POINT (-122.3682638 47.5173978),7,Monday,Theft from Vehicle
